time,pwma,pwmb,pitch,motor_a_speed,motor_b_speed,target_speed,target_angle,running_success_flag,angle_error,e,ec
0,0,0,-0.36,0,0,0,0,1,0,0.04,0.18
0.005,0,0,-0.46,0,0,0,0,1,0,0.05,0.19
0.01,33,33,-0.54,0,0,0,0,1,0,0.05,0.16
0.015,39,39,-0.63,0,0,0,0,1,0,0.06,0.17
0.02,45,45,-0.71,0,0,0,0,1,0,0.07,0.16
0.025,51,51,-0.78,0,0,0,0,1,0,0.08,0.14
0.03,57,57,-0.81,0,0,0,0,1,0,0.08,0.06
0.035,60,60,-0.89,0,0,0,0,1,0,0.09,0.15
0.04,64,64,-0.89,2,0,0,0,1,0,0.09,0.01
0.045,66,66,-0.95,2,0,0,0,1,0,0.1,0.12
0.05,69,69,-0.99,2,2,0,0,1,0,0.1,0.09
0.055,73,73,-1.04,2,2,0,0,1,0,0.1,0.09
0.06,76,76,-1.05,2,0,0,0,1,0,0.1,0.02
0.065,78,78,-1.12,2,0,0,0,1,0,0.11,0.14
0.07,81,81,-1.18,2,2,0,0,1,0,0.12,0.13
0.075,86,86,-1.23,2,2,0,0,1,0,0.12,0.09
0.08,90,90,-1.02,2,2,0,0,1,0,0.1,-0.41
0.085,75,75,-0.94,2,2,0,0,1,0,0.09,-0.17
0.09,70,70,-0.93,4,4,0,0,1,0,0.09,-0.02
0.095,69,69,-0.79,4,4,0,0,1,0,0.08,-0.27
0.1,58,58,-0.66,4,2,0,0,1,0,0.07,-0.26
0.105,49,49,-0.62,4,2,0,0,1,0,0.06,-0.08
0.11,46,46,-0.59,4,4,0,0,1,0,0.06,-0.05
0.115,44,44,-0.49,4,4,0,0,1,0,0.05,-0.21
0.12,36,36,-0.23,2,2,0,0,1,0,0.02,-0.51
0.125,17,17,-0.08,2,2,0,0,1,0,0.01,-0.31
0.13,5,5,0.09,2,2,0,0,1,0,-0.01,-0.34
0.135,-8,-8,0.2,2,2,0,0,1,0,-0.02,-0.21
0.14,-16,-16,0.35,2,2,0,0,1,0,-0.04,-0.31
0.145,-28,-28,0.77,2,2,0,0,1,0,-0.08,-0.83
0.15,-69,-69,0.94,2,2,0,0,1,0,-0.09,-0.34
0.155,-75,-75,1.07,2,2,0,0,1,0,-0.11,-0.26
0.16,-86,-86,1.14,2,0,0,0,1,0,-0.11,-0.14
0.165,-90,-90,1.23,2,0,0,0,1,0,-0.12,-0.17
0.17,-97,-97,1.44,0,-2,0,0,1,0,-0.14,-0.42
0.175,-118,-118,1.44,0,-2,0,0,1,0,-0.14,-0.01
0.18,-112,-112,1.55,-2,-2,0,0,1,0,-0.15,-0.21
0.185,-124,-124,1.58,-2,-2,0,0,1,0,-0.16,-0.06
0.19,-124,-124,1.76,-4,-2,0,0,1,0,-0.18,-0.37
0.195,-145,-145,1.72,-4,-2,0,0,1,0,-0.17,0.08
0.2,-131,-131,1.83,-2,-2,0,0,1,0,-0.18,-0.22
0.205,-147,-147,1.8,-2,-2,0,0,1,0,-0.18,0.07
0.21,-137,-137,1.98,-6,-4,0,0,1,0,-0.2,-0.36
0.215,-163,-163,1.91,-6,-4,0,0,1,0,-0.19,0.14
0.22,-142,-142,1.75,-4,-6,0,0,1,0,-0.18,0.31
0.225,-124,-124,1.53,-4,-6,0,0,1,0,-0.15,0.45
0.23,-102,-102,1.49,-6,-8,0,0,1,0,-0.15,0.07
0.235,-113,-113,1.35,-6,-8,0,0,1,0,-0.14,0.28
0.24,-97,-97,1.12,-6,-4,0,0,1,0,-0.11,0.46
0.245,-75,-75,0.79,-6,-4,0,0,1,0,-0.08,0.68
0.25,-46,-46,0.71,-4,-44,0,0,1,0,-0.07,0.15
0.255,-53,-53,0.62,-4,-44,0,0,1,0,-0.06,0.19
0.26,-45,-45,0.45,-6,-6,0,0,1,0,-0.05,0.33
0.265,-32,-32,0.16,-6,-6,0,0,1,0,-0.02,0.59
0.27,-9,-9,-0.02,-6,-6,0,0,1,0,0,0.36
0.275,2,2,-0.13,-6,-6,0,0,1,0,0.01,0.21
0.28,9,9,-0.24,-4,-6,0,0,1,0,0.02,0.23
0.285,17,17,-0.41,-4,-6,0,0,1,0,0.04,0.33
0.29,29,29,-0.57,-4,-2,0,0,1,0,0.06,0.32
0.295,40,40,-0.68,-4,-2,0,0,1,0,0.07,0.22
0.3,49,49,-0.73,-2,-2,0,0,1,0,0.07,0.1
0.305,53,53,-0.77,-2,-2,0,0,1,0,0.08,0.09
0.31,57,57,-0.85,-2,-2,0,0,1,0,0.08,0.15
0.315,61,61,-0.86,-2,-2,0,0,1,0,0.09,0.04
0.32,64,64,-0.86,0,-2,0,0,1,0,0.09,0
0.325,65,65,-0.81,0,-2,0,0,1,0,0.08,-0.11
0.33,60,60,-0.77,0,2,0,0,1,0,0.08,-0.08
0.335,57,57,-0.71,0,2,0,0,1,0,0.07,-0.11
0.34,53,53,-0.69,0,0,0,0,1,0,0.07,-0.05
0.345,51,51,-0.68,0,0,0,0,1,0,0.07,-0.01
0.35,51,51,-0.68,0,2,0,0,1,0,0.07,-0.01
0.355,51,51,-0.66,0,2,0,0,1,0,0.07,-0.04
0.36,49,49,-0.66,2,2,0,0,1,0,0.07,0
0.365,49,49,-0.76,2,2,0,0,1,0,0.08,0.2
0.37,55,55,-0.82,2,2,0,0,1,0,0.08,0.13
0.375,60,60,-0.77,2,2,0,0,1,0,0.08,-0.12
0.38,57,57,-0.66,2,0,0,0,1,0,0.07,-0.22
0.385,49,49,-0.59,2,0,0,0,1,0,0.06,-0.12
0.39,44,44,-0.67,2,4,0,0,1,0,0.07,0.16
0.395,49,49,-0.68,2,4,0,0,1,0,0.07,0.03
0.4,51,51,-0.6,2,2,0,0,1,0,0.06,-0.17
0.405,45,45,-0.53,2,2,0,0,1,0,0.05,-0.14
0.41,39,39,-0.57,2,2,0,0,1,0,0.06,0.08
0.415,42,42,-0.63,2,2,0,0,1,0,0.06,0.12
0.42,46,46,-0.53,2,2,0,0,1,0,0.05,-0.2
0.425,40,40,-0.43,2,2,0,0,1,0,0.04,-0.2
0.43,32,32,-0.4,2,4,0,0,1,0,0.04,-0.05
0.435,30,30,-0.45,2,4,0,0,1,0,0.05,0.1
0.44,33,33,-0.39,2,2,0,0,1,0,0.04,-0.13
0.445,29,29,-0.26,2,2,0,0,1,0,0.03,-0.27
0.45,19,19,-0.19,42,2,0,0,1,0,0.02,-0.13
0.455,14,14,-0.22,42,2,0,0,1,0,0.02,0.06
0.46,16,16,-0.18,2,2,0,0,1,0,0.02,-0.09
0.465,13,13,-0.08,2,2,0,0,1,0,0.01,-0.2
0.47,5,5,-0.02,0,2,0,0,1,0,0,-0.12
0.475,1,1,-0.06,0,2,0,0,1,0,0.01,0.07
0.48,4,4,-0.06,2,2,0,0,1,0,0.01,0
0.485,4,4,0,2,2,0,0,1,0,0,-0.12
0.49,-1,-1,0.06,2,2,0,0,1,0,-0.01,-0.1
0.495,-5,-5,0.04,2,2,0,0,1,0,0,0.03
0.5,-4,-4,0.05,0,2,0,0,1,0,0,-0.01
0.505,-4,-4,0.06,0,2,0,0,1,0,-0.01,-0.03
0.51,-5,-5,0.08,0,0,0,0,1,0,-0.01,-0.04
0.515,-7,-7,0.05,0,0,0,0,1,0,0,0.07
0.52,-4,-4,0,0,0,0,0,1,0,0,0.1
0.525,0,0,-0.03,0,0,0,0,1,0,0,0.05
0.53,2,2,-0.03,0,0,0,0,1,0,0,0
0.535,2,2,-0.04,0,0,0,0,1,0,0,0.02
0.54,2,2,-0.07,0,0,0,0,1,0,0.01,0.06
0.545,5,5,-0.09,0,0,0,0,1,0,0.01,0.05
0.55,7,7,-0.1,0,0,0,0,1,0,0.01,0.01
0.555,7,7,-0.1,0,0,0,0,1,0,0.01,0.01
0.56,7,7,-0.12,0,0,0,0,1,0,0.01,0.04
0.565,9,9,-0.14,0,0,0,0,1,0,0.01,0.05
0.57,11,11,-0.16,0,0,0,0,1,0,0.02,0.03
0.575,12,12,-0.16,0,0,0,0,1,0,0.02,0.01
0.58,12,12,-0.18,0,0,0,0,1,0,0.02,0.03
0.585,13,13,-0.21,0,0,0,0,1,0,0.02,0.07
0.59,15,15,-0.24,0,0,0,0,1,0,0.02,0.05
0.595,17,17,-0.24,0,0,0,0,1,0,0.02,0.01
0.6,18,18,-0.25,0,0,0,0,1,0,0.02,0.01
0.605,18,18,-0.28,0,0,0,0,1,0,0.03,0.06
0.61,20,20,-0.33,0,0,0,0,1,0,0.03,0.11
0.615,24,24,-0.36,0,0,0,0,1,0,0.04,0.05
0.62,27,27,-0.34,0,0,0,0,1,0,0.03,-0.04
0.625,25,25,-0.35,0,0,0,0,1,0,0.03,0.03
0.63,26,26,-0.45,2,2,0,0,1,0,0.04,0.2
0.635,32,32,-0.5,2,2,0,0,1,0,0.05,0.11
0.64,37,37,-0.47,0,0,0,0,1,0,0.05,-0.07
0.645,35,35,-0.44,0,0,0,0,1,0,0.04,-0.06
0.65,33,33,-0.55,0,0,0,0,1,0,0.05,0.22
0.655,39,39,-0.64,0,0,0,0,1,0,0.06,0.19
0.66,46,46,-0.6,0,2,0,0,1,0,0.06,-0.09
0.665,45,45,-0.52,0,2,0,0,1,0,0.05,-0.14
0.67,39,39,-0.6,2,2,0,0,1,0,0.06,0.16
0.675,44,44,-0.72,2,2,0,0,1,0,0.07,0.22
0.68,51,51,-0.65,2,0,0,0,1,0,0.07,-0.13
0.685,49,49,-0.57,2,0,0,0,1,0,0.06,-0.16
0.69,43,43,-0.58,2,2,0,0,1,0,0.06,0.02
0.695,43,43,-0.67,2,2,0,0,1,0,0.07,0.17
0.7,48,48,-0.6,2,0,0,0,1,0,0.06,-0.13
0.705,45,45,-0.48,2,0,0,0,1,0,0.05,-0.24
0.71,36,36,-0.48,2,2,0,0,1,0,0.05,-0.01
0.715,36,36,-0.55,2,2,0,0,1,0,0.06,0.15
0.72,40,40,-0.48,2,2,0,0,1,0,0.05,-0.15
0.725,36,36,-0.34,2,2,0,0,1,0,0.03,-0.28
0.73,25,25,-0.36,2,2,0,0,1,0,0.04,0.04
0.735,27,27,-0.46,2,2,0,0,1,0,0.05,0.21
0.74,33,33,-0.42,2,2,0,0,1,0,0.04,-0.09
0.745,31,31,-0.31,2,2,0,0,1,0,0.03,-0.23
0.75,23,23,-0.31,2,2,0,0,1,0,0.03,0.01
0.755,23,23,-0.39,2,2,0,0,1,0,0.04,0.16
0.76,28,28,-0.34,2,2,0,0,1,0,0.03,-0.1
0.765,26,26,-0.28,2,2,0,0,1,0,0.03,-0.13
0.77,20,20,-0.29,2,2,0,0,1,0,0.03,0.04
0.775,22,22,-0.37,2,2,0,0,1,0,0.04,0.15
0.78,27,27,-0.36,0,0,0,0,1,0,0.04,-0.02
0.785,27,27,-0.33,0,0,0,0,1,0,0.03,-0.05
0.79,25,25,-0.39,2,2,0,0,1,0,0.04,0.11
0.795,28,28,-0.5,2,2,0,0,1,0,0.05,0.22
0.8,36,36,-0.52,2,2,0,0,1,0,0.05,0.05
0.805,39,39,-0.52,2,2,0,0,1,0,0.05,-0.01
0.81,39,39,-0.63,0,0,0,0,1,0,0.06,0.22
0.815,45,45,-0.76,0,0,0,0,1,0,0.08,0.27
0.82,54,54,-0.79,0,2,0,0,1,0,0.08,0.06
0.825,59,59,-0.77,0,2,0,0,1,0,0.08,-0.04
0.83,58,58,-0.96,2,2,0,0,1,0,0.1,0.38
0.835,67,67,-1.13,2,2,0,0,1,0,0.11,0.33
0.84,79,79,-1.12,0,2,0,0,1,0,0.11,-0.02
0.845,83,83,-1.06,0,2,0,0,1,0,0.11,-0.12
0.85,78,78,-1.26,2,4,0,0,1,0,0.13,0.4
0.855,87,87,-1.44,2,4,0,0,1,0,0.14,0.37
0.86,100,100,-1.36,2,2,0,0,1,0,0.14,-0.17
0.865,100,100,-1.26,2,2,0,0,1,0,0.13,-0.2
0.87,93,93,-1.39,4,4,0,0,1,0,0.14,0.27
0.875,98,98,-1.53,4,4,0,0,1,0,0.15,0.28
0.88,108,108,-1.47,4,4,0,0,1,0,0.15,-0.13
0.885,108,108,-1.31,4,4,0,0,1,0,0.13,-0.33
0.89,95,95,-1.43,6,6,0,0,1,0,0.14,0.24
0.895,101,101,-1.48,6,6,0,0,1,0,0.15,0.1
0.9,107,107,-1.46,4,6,0,0,1,0,0.15,-0.04
0.905,107,107,-1.3,4,6,0,0,1,0,0.13,-0.33
0.91,95,95,-1.38,6,6,0,0,1,0,0.14,0.16
0.915,99,99,-1.43,6,6,0,0,1,0,0.14,0.11
0.92,104,104,-1.39,4,6,0,0,1,0,0.14,-0.08
0.925,102,102,-1.18,4,6,0,0,1,0,0.12,-0.42
0.93,87,87,-1.25,6,6,0,0,1,0,0.13,0.15
0.935,90,90,-1.27,6,6,0,0,1,0,0.13,0.03
0.94,93,93,-1.2,4,6,0,0,1,0,0.12,-0.13
0.945,89,89,-1.03,4,6,0,0,1,0,0.1,-0.34
0.95,76,76,-1.04,6,6,0,0,1,0,0.1,0.03
0.955,77,77,-1.05,6,6,0,0,1,0,0.11,0.01
0.96,78,78,-0.98,6,4,0,0,1,0,0.1,-0.15
0.965,72,72,-0.77,6,4,0,0,1,0,0.08,-0.42
0.97,57,57,-0.7,6,6,0,0,1,0,0.07,-0.14
0.975,52,52,-0.67,6,6,0,0,1,0,0.07,-0.05
0.98,50,50,-0.6,4,6,0,0,1,0,0.06,-0.15
0.985,45,45,-0.44,4,6,0,0,1,0,0.04,-0.31
0.99,33,33,-0.35,6,4,0,0,1,0,0.04,-0.18
0.995,26,26,-0.3,6,4,0,0,1,0,0.03,-0.11
1,22,22,-0.23,4,4,0,0,1,0,0.02,-0.13
1.005,17,17,-0.12,4,4,0,0,1,0,0.01,-0.22
1.01,9,9,-0.06,4,4,0,0,1,0,0.01,-0.12
1.015,4,4,-0.05,4,4,0,0,1,0,0,-0.04
1.02,3,3,-0.03,2,2,0,0,1,0,0,-0.03
1.025,2,2,0.04,2,2,0,0,1,0,0,-0.14
1.03,-4,-4,0.07,4,2,0,0,1,0,-0.01,-0.06
1.035,-6,-6,0.03,4,2,0,0,1,0,0,0.07
1.04,-3,-3,0.01,2,2,0,0,1,0,0,0.05
1.045,-1,-1,-0.01,2,2,0,0,1,0,0,0.04
1.05,0,0,-0.03,2,2,0,0,1,0,0,0.03
1.055,2,2,-0.06,2,2,0,0,1,0,0.01,0.06
1.06,4,4,-0.09,2,2,0,0,1,0,0.01,0.07
1.065,7,7,-0.14,2,2,0,0,1,0,0.01,0.1
1.07,10,10,-0.19,2,2,0,0,1,0,0.02,0.09
1.075,14,14,-0.22,2,2,0,0,1,0,0.02,0.06
1.08,16,16,-0.23,0,2,0,0,1,0,0.02,0.03
1.085,17,17,-0.25,0,2,0,0,1,0,0.03,0.04
1.09,19,19,-0.31,0,0,0,0,1,0,0.03,0.11
1.095,23,23,-0.34,0,0,0,0,1,0,0.03,0.07
1.1,25,25,-0.33,0,2,0,0,1,0,0.03,-0.03
1.105,24,24,-0.3,0,2,0,0,1,0,0.03,-0.05
1.11,22,22,-0.34,0,0,0,0,1,0,0.03,0.08
1.115,25,25,-0.38,0,0,0,0,1,0,0.04,0.08
1.12,28,28,-0.34,0,2,0,0,1,0,0.03,-0.09
1.125,25,25,-0.24,0,2,0,0,1,0,0.02,-0.19
1.13,18,18,-0.23,2,0,0,0,1,0,0.02,-0.02
1.135,17,17,-0.26,2,0,0,0,1,0,0.03,0.04
1.14,19,19,-0.18,0,0,0,0,1,0,0.02,-0.16
1.145,13,13,-0.07,0,0,0,0,1,0,0.01,-0.21
1.15,5,5,-0.03,2,2,0,0,1,0,0,-0.09
1.155,2,2,-0.06,2,2,0,0,1,0,0.01,0.05
1.16,4,4,-0.01,0,0,0,0,1,0,0,-0.1
1.165,0,0,0.09,0,0,0,0,1,0,-0.01,-0.19
1.17,-8,-8,0.17,2,2,0,0,1,0,-0.02,-0.16
1.175,-14,-14,0.17,2,2,0,0,1,0,-0.02,0
1.18,-14,-14,0.19,0,0,0,0,1,0,-0.02,-0.03
1.185,-15,-15,0.23,0,0,0,0,1,0,-0.02,-0.09
1.19,-19,-19,0.3,0,0,0,0,1,0,-0.03,-0.13
1.195,-24,-24,0.3,0,0,0,0,1,0,-0.03,-0.01
1.2,-24,-24,0.33,0,0,0,0,1,0,-0.03,-0.06
1.205,-26,-26,0.35,0,0,0,0,1,0,-0.03,-0.03
1.21,-27,-27,0.41,-2,0,0,0,1,0,-0.04,-0.13
1.215,-33,-33,0.44,-2,0,0,0,1,0,-0.04,-0.06
1.22,-35,-35,0.48,0,0,0,0,1,0,-0.05,-0.09
1.225,-38,-38,0.54,0,0,0,0,1,0,-0.05,-0.11
1.23,-43,-43,0.57,0,0,0,0,1,0,-0.06,-0.06
1.235,-45,-45,0.58,0,0,0,0,1,0,-0.06,-0.02
1.24,-46,-46,0.62,0,0,0,0,1,0,-0.06,-0.08
1.245,-49,-49,0.68,0,0,0,0,1,0,-0.07,-0.12
1.25,-54,-54,0.72,0,0,0,0,1,0,-0.07,-0.08
1.255,-57,-57,0.8,0,0,0,0,1,0,-0.08,-0.15
1.26,-63,-63,0.89,-2,-2,0,0,1,0,-0.09,-0.19
1.265,-71,-71,0.89,-2,-2,0,0,1,0,-0.09,0
1.27,-69,-69,0.91,-2,-2,0,0,1,0,-0.09,-0.03
1.275,-71,-71,0.9,-2,-2,0,0,1,0,-0.09,0.01
1.28,-70,-70,0.91,-2,-2,0,0,1,0,-0.09,0
1.285,-70,-70,0.85,-2,-2,0,0,1,0,-0.09,0.1
1.29,-65,-65,0.93,-4,-2,0,0,1,0,-0.09,-0.16
1.295,-74,-74,0.91,-4,-2,0,0,1,0,-0.09,0.04
1.3,-70,-70,0.88,-2,-2,0,0,1,0,-0.09,0.07
1.305,-67,-67,0.76,-2,-2,0,0,1,0,-0.08,0.24
1.31,-55,-55,0.82,-2,-4,0,0,1,0,-0.08,-0.13
1.315,-65,-65,0.81,-2,-4,0,0,1,0,-0.08,0.03
1.32,-62,-62,0.78,-4,-2,0,0,1,0,-0.08,0.06
1.325,-59,-59,0.69,-4,-2,0,0,1,0,-0.07,0.17
1.33,-51,-51,0.67,-4,-4,0,0,1,0,-0.07,0.05
1.335,-51,-51,0.6,-4,-4,0,0,1,0,-0.06,0.13
1.34,-45,-45,0.57,-4,-2,0,0,1,0,-0.06,0.07
1.345,-43,-43,0.5,-4,-2,0,0,1,0,-0.05,0.14
1.35,-37,-37,0.49,-4,-2,0,0,1,0,-0.05,0.02
1.355,-38,-38,0.46,-4,-2,0,0,1,0,-0.05,0.07
1.36,-35,-35,0.44,-4,-4,0,0,1,0,-0.04,0.03
1.365,-34,-34,0.39,-4,-4,0,0,1,0,-0.04,0.1
1.370001,-30,-30,0.39,-4,-4,0,0,1,0,-0.04,0.01
1.375,-30,-30,0.34,-4,-4,0,0,1,0,-0.03,0.1
1.379999,-26,-26,0.31,-2,-2,0,0,1,0,-0.03,0.05
1.385,-24,-24,0.26,-2,-2,0,0,1,0,-0.03,0.1
1.389999,-20,-20,0.27,-2,-2,0,0,1,0,-0.03,-0.02
1.395,-21,-21,0.26,-2,-2,0,0,1,0,-0.03,0.03
1.4,-20,-20,0.26,-2,-2,0,0,1,0,-0.03,-0.01
1.405001,-21,-21,0.27,-2,-2,0,0,1,0,-0.03,-0.03
1.41,-22,-22,0.27,-2,-2,0,0,1,0,-0.03,0
1.415001,-22,-22,0.29,-2,-2,0,0,1,0,-0.03,-0.02
1.42,-23,-23,0.31,0,-2,0,0,1,0,-0.03,-0.04
1.424999,-24,-24,0.31,0,-2,0,0,1,0,-0.03,-0.01
1.43,-24,-24,0.32,-2,-2,0,0,1,0,-0.03,-0.03
1.434999,-26,-26,0.34,-2,-2,0,0,1,0,-0.03,-0.03
1.440001,-27,-27,0.37,0,0,0,0,1,0,-0.04,-0.07
1.445,-29,-29,0.4,0,0,0,0,1,0,-0.04,-0.06
1.450001,-31,-31,0.44,-2,-2,0,0,1,0,-0.04,-0.09
1.455,-35,-35,0.47,-2,-2,0,0,1,0,-0.05,-0.05
1.459999,-37,-37,0.5,0,0,0,0,1,0,-0.05,-0.05
1.465,-39,-39,0.51,0,0,0,0,1,0,-0.05,-0.02
1.469999,-40,-40,0.58,-2,-2,0,0,1,0,-0.06,-0.14
1.475,-46,-46,0.62,-2,-2,0,0,1,0,-0.06,-0.09
1.48,-49,-49,0.68,-2,-2,0,0,1,0,-0.07,-0.11
1.485001,-53,-53,0.67,-2,-2,0,0,1,0,-0.07,0.01
1.49,-52,-52,0.77,-2,-2,0,0,1,0,-0.08,-0.19
1.495001,-61,-61,0.81,-2,-2,0,0,1,0,-0.08,-0.08
1.5,-63,-63,0.81,-2,-2,0,0,1,0,-0.08,0
1.504999,-63,-63,0.81,-2,-2,0,0,1,0,-0.08,0
1.51,-63,-63,0.8,-2,-2,0,0,1,0,-0.08,0.01
1.514999,-62,-62,0.76,-2,-2,0,0,1,0,-0.08,0.09
1.52,-57,-57,0.71,-2,-2,0,0,1,0,-0.07,0.1
1.525,-54,-54,0.63,-2,-2,0,0,1,0,-0.06,0.16
1.530001,-47,-47,0.57,-2,-4,0,0,1,0,-0.06,0.12
1.535,-43,-43,0.45,-2,-4,0,0,1,0,-0.05,0.23
1.540001,-33,-33,0.33,-2,-4,0,0,1,0,-0.03,0.24
1.545,-24,-24,0.17,-2,-4,0,0,1,0,-0.02,0.32
1.549999,-12,-12,0.04,-4,-2,0,0,1,0,0,0.27
1.555,-3,-3,-0.13,-4,-2,0,0,1,0,0.01,0.34
1.559999,9,9,-0.27,-2,-2,0,0,1,0,0.03,0.28
1.565001,19,19,-0.41,-2,-2,0,0,1,0,0.04,0.28
1.57,29,29,-0.56,-2,0,0,0,1,0,0.06,0.29
1.575001,40,40,-0.7,-2,0,0,0,1,0,0.07,0.28
1.58,49,49,-0.83,0,-2,0,0,1,0,0.08,0.27
1.584999,59,59,-0.96,0,-2,0,0,1,0,0.1,0.25
1.59,68,68,-1.08,0,0,0,0,1,0,0.11,0.24
1.594999,77,77,-1.15,0,0,0,0,1,0,0.11,0.14
1.6,83,83,-1.24,0,0,0,0,1,0,0.12,0.18
1.605,89,89,-1.34,0,0,0,0,1,0,0.13,0.21
1.610001,96,96,-1.49,2,2,0,0,1,0,0.15,0.3
1.615,105,105,-1.49,2,2,0,0,1,0,0.15,-0.01
1.620001,109,109,-1.47,2,2,0,0,1,0,0.15,-0.04
1.625,108,108,-1.48,2,2,0,0,1,0,0.15,0.02
1.629999,109,109,-1.74,4,4,0,0,1,0,0.17,0.51
1.635,112,112,-1.95,4,4,0,0,1,0,0.19,0.42
1.639999,132,132,-1.84,2,2,0,0,1,0,0.18,-0.22
1.645,133,133,-1.6,2,2,0,0,1,0,0.16,-0.48
1.65,118,118,-1.66,4,6,0,0,1,0,0.17,0.12
1.655001,119,119,-1.64,4,6,0,0,1,0,0.16,-0.03
1.66,120,120,-1.64,6,4,0,0,1,0,0.16,0
1.665001,120,120,-1.47,6,4,0,0,1,0,0.15,-0.35
1.67,107,107,-1.54,6,6,0,0,1,0,0.15,0.14
1.674999,110,110,-1.42,6,6,0,0,1,0,0.14,-0.23
1.68,104,104,-1.27,6,6,0,0,1,0,0.13,-0.29
1.684999,93,93,-1.02,6,6,0,0,1,0,0.1,-0.52
1.690001,77,77,-1,6,6,0,0,1,0,0.1,-0.03
1.695,74,74,-1,6,6,0,0,1,0,0.1,0.01
1.700001,75,75,-0.9,4,6,0,0,1,0,0.09,-0.22
1.705,66,66,-0.64,4,6,0,0,1,0,0.06,-0.51
1.709999,49,49,-0.48,4,4,0,0,1,0,0.05,-0.33
1.715,35,35,-0.34,4,4,0,0,1,0,0.03,-0.28
1.719999,25,25,-0.25,6,4,0,0,1,0,0.03,-0.17
1.725,19,19,-0.07,6,4,0,0,1,0,0.01,-0.36
1.73,4,4,0.06,4,4,0,0,1,0,-0.01,-0.26
1.735001,-5,-5,0.19,4,4,0,0,1,0,-0.02,-0.26
1.74,-16,-16,0.24,4,4,0,0,1,0,-0.02,-0.1
1.745001,-19,-19,0.33,4,4,0,0,1,0,-0.03,-0.17
1.75,-26,-26,0.44,2,4,0,0,1,0,-0.04,-0.22
1.754999,-35,-35,0.49,2,4,0,0,1,0,-0.05,-0.11
1.76,-39,-39,0.47,2,2,0,0,1,0,-0.05,0.05
1.764999,-36,-36,0.4,2,2,0,0,1,0,-0.04,0.14
1.77,-30,-30,0.43,0,2,0,0,1,0,-0.04,-0.06
1.775,-34,-34,0.44,0,2,0,0,1,0,-0.04,-0.01
1.780001,-34,-34,0.36,0,0,0,0,1,0,-0.04,0.15
1.785,-27,-27,0.19,0,0,0,0,1,0,-0.02,0.35
1.790001,-13,-13,0.05,0,-2,0,0,1,0,0,0.28
1.795,-4,-4,-0.08,0,-2,0,0,1,0,0.01,0.24
1.799999,5,5,-0.22,-2,0,0,0,1,0,0.02,0.28
1.805,15,15,-0.34,-2,0,0,0,1,0,0.03,0.25
1.809999,24,24,-0.46,0,0,0,0,1,0,0.05,0.23
1.815001,33,33,-0.56,0,0,0,0,1,0,0.06,0.2
1.82,40,40,-0.68,0,0,0,0,1,0,0.07,0.25
1.825001,49,49,-0.79,0,0,0,0,1,0,0.08,0.23
1.83,57,57,-0.91,2,0,0,0,1,0,0.09,0.23
1.834999,65,65,-1.01,2,0,0,0,1,0,0.1,0.2
1.84,72,72,-1.12,2,0,0,0,1,0,0.11,0.23
1.844999,80,80,-1.18,2,0,0,0,1,0,0.12,0.11
1.85,86,86,-1.37,2,2,0,0,1,0,0.14,0.39
1.855,95,95,-1.53,2,2,0,0,1,0,0.15,0.31
1.860001,107,107,-1.56,0,2,0,0,1,0,0.16,0.06
1.865,113,113,-1.45,0,2,0,0,1,0,0.14,-0.22
1.870001,106,106,-1.56,4,4,0,0,1,0,0.16,0.22
1.875,111,111,-1.72,4,4,0,0,1,0,0.17,0.31
1.879999,120,120,-1.69,2,2,0,0,1,0,0.17,-0.04
1.885,124,124,-1.47,2,2,0,0,1,0,0.15,-0.45
1.889999,108,108,-1.51,6,4,0,0,1,0,0.15,0.09
1.895,109,109,-1.49,6,4,0,0,1,0,0.15,-0.03
1.9,110,110,-1.48,6,4,0,0,1,0,0.15,-0.03
1.905001,109,109,-1.17,6,4,0,0,1,0,0.12,-0.61
1.91,91,91,-1.14,6,6,0,0,1,0,0.11,-0.07
1.915001,85,85,-1.04,6,6,0,0,1,0,0.1,-0.19
1.92,77,77,-0.99,6,6,0,0,1,0,0.1,-0.12
1.924999,73,73,-0.7,6,6,0,0,1,0,0.07,-0.57
1.93,54,54,-0.59,6,6,0,0,1,0,0.06,-0.21
1.934999,44,44,-0.47,6,6,0,0,1,0,0.05,-0.25
1.940001,35,35,-0.32,4,4,0,0,1,0,0.03,-0.31
1.945,23,23,-0.06,4,4,0,0,1,0,0.01,-0.5
1.950001,4,4,0.05,6,4,0,0,1,0,-0.01,-0.24
1.955,-5,-5,0.12,6,4,0,0,1,0,-0.01,-0.13
1.959999,-10,-10,0.2,2,4,0,0,1,0,-0.02,-0.16
1.965,-16,-16,0.34,2,4,0,0,1,0,-0.03,-0.27
1.969999,-27,-27,0.43,2,2,0,0,1,0,-0.04,-0.19
1.975,-34,-34,0.49,2,2,0,0,1,0,-0.05,-0.11
1.98,-39,-39,0.47,2,0,0,0,1,0,-0.05,0.04
1.985001,-36,-36,0.43,2,0,0,0,1,0,-0.04,0.07
1.99,-33,-33,0.46,0,0,0,0,1,0,-0.05,-0.06
1.995001,-36,-36,0.46,0,0,0,0,1,0,-0.05,0
2,-36,-36,0.41,0,0,0,0,1,0,-0.04,0.1
2.004999,-31,-31,0.28,0,0,0,0,1,0,-0.03,0.26
2.01,-20,-20,0.17,0,0,0,0,1,0,-0.02,0.21
